Id,TableInfoId,ColumnName,BusinessMeaning,BusinessContext,DataExamples,ValidationRules,IsKeyColumn,IsActive,CreatedDate,UpdatedDate,CreatedBy,UpdatedBy,NaturalLanguageAliases,ValueExamples,DataLineage,CalculationRules,SemanticTags,BusinessDataType,ConstraintsAndRules,DataQualityScore,UsageFrequency,PreferredAggregation,RelatedBusinessTerms,IsSensitiveData,IsCalculatedField,SemanticContext,ConceptualRelationships,DomainSpecificTerms,QueryIntentMapping,BusinessQuestionTypes,SemanticSynonyms,AnalyticalContext,BusinessMetrics,SemanticRelevanceScore,LLMPromptHints,VectorSearchTags,BusinessPurpose,BusinessFriendlyName,NaturalLanguageDescription,BusinessRules,RelationshipContext,DataGovernanceLevel,LastBusinessReview,ImportanceScore
1671,222,DepositsMoneyBookers,Business data field for DepositsMoneyBookers in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7922044,2025-07-02 06:15:53.2520571,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""DepositsMoneyBookers""]","[""1250.50"",""890.00"",""2100.75"",""450.25""]","Source: DailyActions.DepositsMoneyBookers, Type: money",Direct data entry from source systems,"[""financial"",""revenue"",""transaction""]",Money,Must be >= 0,0.8000,0.9000,SUM,"[""GGR"",""NGR"",""Revenue"",""Player Spending""]",0,0,Financial metric representing player spending and revenue generation,"[""Relates to player transactions"",""Links to payment methods"",""Connects to GGR calculations"",""Foundation for LTV analysis"",""Revenue attribution""]","[""GGR"",""NGR"",""Revenue"",""Turnover""]","[""revenue analysis"",""player spending"",""financial reports"",""deposit trends""]","[""How much revenue was generated?"",""What are player spending patterns?"",""Which deposit methods are most popular?"",""What are the deposit trends?""]","[""Revenue"",""Income"",""Money_In"",""Funding"",""Player_Spending"",""Financial_Inflow"",""Deposits"",""Payment"",""Cash_In""]","Key financial metric for revenue analysis, aggregated by SUM for totals","[""Total Revenue"",""Average Deposit"",""Deposit Count"",""Revenue Growth"",""Deposit Frequency""]",0.90,"[""Use for revenue calculations"",""Essential for financial analysis"",""Key for player spending analysis"",""Critical for GGR computation"",""Foundation for LTV calculations""]","[""deposits"",""revenue"",""financial"",""inflow"",""player_spending"",""daily"",""gambling"",""money"",""payment"",""funding"",""cash_in"",""ggr""]","Tracks player financial activity for revenue analysis, compliance monitoring, and business intelligence",Deposit Amount,"Financial metric representing deposit activity in the gambling platform, critical for revenue analysis and player spending behavior assessment.","[""Must be non-negative value (\u003E= 0)"",""Subject to anti-money laundering monitoring thresholds"",""Required for GGR/NGR regulatory calculations""]","{""type"":""Financial Metric"",""relationships"":[""Contributes to GGR calculations"",""Links to player lifecycle analysis"",""Relates to LTV calculations""],""business_impact"":""Core revenue metric affecting all financial KPIs""}",Confidential,2025-07-02 06:15:53.2520568,0.90
1672,222,DepositsOther,Business data field for DepositsOther in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7925786,2025-07-02 06:15:53.2526275,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""DepositsOther""]","[""1250.50"",""890.00"",""2100.75"",""450.25""]","Source: DailyActions.DepositsOther, Type: money",Direct data entry from source systems,"[""financial"",""revenue"",""transaction""]",Money,Must be >= 0,0.8000,0.9000,SUM,"[""GGR"",""NGR"",""Revenue"",""Player Spending""]",0,0,Financial metric representing player spending and revenue generation,"[""Relates to player transactions"",""Links to payment methods"",""Connects to GGR calculations"",""Foundation for LTV analysis"",""Revenue attribution""]","[""GGR"",""NGR"",""Revenue"",""Turnover""]","[""revenue analysis"",""player spending"",""financial reports"",""deposit trends""]","[""How much revenue was generated?"",""What are player spending patterns?"",""Which deposit methods are most popular?"",""What are the deposit trends?""]","[""Revenue"",""Income"",""Money_In"",""Funding"",""Player_Spending"",""Financial_Inflow"",""Deposits"",""Payment"",""Cash_In""]","Key financial metric for revenue analysis, aggregated by SUM for totals","[""Total Revenue"",""Average Deposit"",""Deposit Count"",""Revenue Growth"",""Deposit Frequency""]",0.90,"[""Use for revenue calculations"",""Essential for financial analysis"",""Key for player spending analysis"",""Critical for GGR computation"",""Foundation for LTV calculations""]","[""deposits"",""revenue"",""financial"",""inflow"",""player_spending"",""daily"",""gambling"",""money"",""payment"",""funding"",""cash_in"",""ggr""]","Tracks player financial activity for revenue analysis, compliance monitoring, and business intelligence",Deposit Amount,"Financial metric representing deposit activity in the gambling platform, critical for revenue analysis and player spending behavior assessment.","[""Must be non-negative value (\u003E= 0)"",""Subject to anti-money laundering monitoring thresholds"",""Required for GGR/NGR regulatory calculations""]","{""type"":""Financial Metric"",""relationships"":[""Contributes to GGR calculations"",""Links to player lifecycle analysis"",""Relates to LTV calculations""],""business_impact"":""Core revenue metric affecting all financial KPIs""}",Confidential,2025-07-02 06:15:53.2526272,0.90
1673,222,CashoutRequests,Business data field for CashoutRequests in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7929913,2025-07-02 06:15:53.2530802,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""CashoutRequests""]",[],"Source: DailyActions.CashoutRequests, Type: money",Direct data entry from source systems,"[""financial"",""revenue"",""transaction""]",Money,,0.8000,0.6000,SUM,"[""Payout"",""Withdrawal"",""Player Funds"",""Cash Flow""]",0,0,Business data element supporting gambling operations and analytics,"[""Links to player balance"",""Relates to withdrawal limits"",""Connects to fraud detection"",""Foundation for cash flow"",""Player satisfaction metric""]","[""Payout"",""Withdrawal"",""Cash Out"",""Player Funds""]","[""payout analysis"",""withdrawal patterns"",""cash flow reports""]","[""How much was paid out to players?"",""What are withdrawal patterns?"",""What is the payout ratio?"",""Which players withdraw most?""]","[""Withdrawal"",""Payout"",""Cash_Out"",""Player_Withdrawal"",""Funds_Out"",""Money_Out"",""Disbursement""]",Standard analytical dimension or measure for business intelligence,"[""Total Payouts"",""Average Withdrawal"",""Payout Ratio"",""Cash Flow""]",0.50,"[""Use for payout analysis"",""Essential for cash flow tracking"",""Key for withdrawal patterns"",""Player satisfaction metric"",""Liquidity management indicator""]","[""cashout"",""withdrawal"",""payout"",""outflow"",""player_withdrawal"",""cash_flow"",""liquidity"",""disbursement"",""funds_out""]",Provides essential business data for gambling operations analysis and decision-making,CashoutRequests,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2530796,0.60
1674,222,PaidCashouts,Total paid cashout amount,Provides essential business context for gambling operations and analytics,"0.00, 15.25, 75.00, 300.50, 850.00",Standard data validation applies,0,1,2025-07-02 06:15:50.7933510,2025-07-02 06:15:53.2534714,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""PaidCashouts""]",[],"Source: DailyActions.PaidCashouts, Type: money",Direct data entry from source systems,"[""financial"",""revenue"",""transaction""]",Money,,0.8000,0.6000,SUM,"[""Payout"",""Withdrawal"",""Player Funds"",""Cash Flow""]",0,0,Business data element supporting gambling operations and analytics,"[""Links to player balance"",""Relates to withdrawal limits"",""Connects to fraud detection"",""Foundation for cash flow"",""Player satisfaction metric""]","[""Payout"",""Withdrawal"",""Cash Out"",""Player Funds""]","[""payout analysis"",""withdrawal patterns"",""cash flow reports""]","[""How much was paid out to players?"",""What are withdrawal patterns?"",""What is the payout ratio?"",""Which players withdraw most?""]","[""Withdrawal"",""Payout"",""Cash_Out"",""Player_Withdrawal"",""Funds_Out"",""Money_Out"",""Disbursement""]",Standard analytical dimension or measure for business intelligence,"[""Total Payouts"",""Average Withdrawal"",""Payout Ratio"",""Cash Flow""]",0.50,"[""Use for payout analysis"",""Essential for cash flow tracking"",""Key for withdrawal patterns"",""Player satisfaction metric"",""Liquidity management indicator""]","[""cashout"",""withdrawal"",""payout"",""outflow"",""player_withdrawal"",""cash_flow"",""liquidity"",""disbursement"",""funds_out""]",Provides essential business data for gambling operations analysis and decision-making,PaidCashouts,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2534708,0.60
1675,222,Chargebacks,Business data field for Chargebacks in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7937207,2025-07-02 06:15:53.2537999,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""Chargebacks""]",[],"Source: DailyActions.Chargebacks, Type: money",Direct data entry from source systems,[],Integer,,0.8000,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,Chargebacks,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2537994,0.60
1676,222,Voids,Business data field for Voids in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7940861,2025-07-02 06:15:53.2541229,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""Voids""]",[],"Source: DailyActions.Voids, Type: money",Direct data entry from source systems,[],Integer,,0.8000,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,Voids,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2541224,0.60
1677,222,ReverseChargebacks,Business data field for ReverseChargebacks in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7944207,2025-07-02 06:15:53.2544740,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""ReverseChargebacks""]",[],"Source: DailyActions.ReverseChargebacks, Type: money",Direct data entry from source systems,[],Integer,,0.8000,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,ReverseChargebacks,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2544735,0.60
1678,222,Bonuses,Business data field for Bonuses in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7947307,2025-07-02 06:15:53.2548681,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""Bonuses""]",[],"Source: DailyActions.Bonuses, Type: money",Direct data entry from source systems,[],Integer,,0.8000,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,Bonuses,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2548676,0.60
1679,222,CollectedBonuses,Business data field for CollectedBonuses in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7950480,2025-07-02 06:15:53.2552054,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""CollectedBonuses""]",[],"Source: DailyActions.CollectedBonuses, Type: money",Direct data entry from source systems,[],Integer,,0.8000,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,CollectedBonuses,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2552049,0.60
1680,222,ExpiredBonuses,Business data field for ExpiredBonuses in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7953558,2025-07-02 06:15:53.2556032,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""ExpiredBonuses""]",[],"Source: DailyActions.ExpiredBonuses, Type: money",Direct data entry from source systems,[],Integer,,0.8000,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,ExpiredBonuses,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2556027,0.60
1681,222,ClubPointsConversion,Business data field for ClubPointsConversion in daily activity tracking,Provides essential business context for gambling operations and analytics,Sample data values,Standard data validation applies,0,1,2025-07-02 06:15:50.7956646,2025-07-02 06:15:53.2560589,Comprehensive Metadata Generator,Comprehensive Metadata Generator,"[""ClubPointsConversion""]",[],"Source: DailyActions.ClubPointsConversion, Type: money",Direct data entry from source systems,[],Integer,,0.8000,0.6000,COUNT,"[""Business Intelligence"",""Data Analytics"",""Gambling Operations"",""Performance Metrics""]",0,0,Business data element supporting gambling operations and analytics,"[""Part of business data model"",""Relates to operational processes"",""Connects to analytical framework"",""Foundation for reporting"",""Supports decision making""]","[""Business Data"",""Operational Metric"",""Gambling Platform"",""Data Analytics""]","[""business analysis"",""operational reporting"",""data exploration"",""performance monitoring""]","[""What is the data distribution?"",""How does this metric perform?"",""What are the trends?"",""Which segments perform best?""]","[""Data_Field"",""Business_Metric"",""Operational_Data"",""Analytics_Field"",""Database_Column""]",Standard analytical dimension or measure for business intelligence,"[""Business Performance"",""Operational Metrics"",""Data Analysis"",""Performance Indicators""]",0.50,"[""Use in business analysis"",""Include in reporting queries"",""Consider for aggregation"",""Relevant for gambling operations""]","[""business_data"",""operational"",""analytics"",""gambling"",""daily_metrics"",""database_field""]",Provides essential business data for gambling operations analysis and decision-making,ClubPointsConversion,Business data field for tbl_Daily_actions providing essential information for gambling operations analysis and decision-making.,[],{},Internal,2025-07-02 06:15:53.2560584,0.60
